OBJECTID,UNIT_CODE,GIS_Notes,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,METADATA,PARKNAME,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,Shape__Area,Shape__Length
58,ROWI,Lands - http://landsnet.nps.gov/tractsnet/documents/ROWI/Metadata/rowi_metadata.xml,Roger Williams National Memorial,2011/09/30 00:00:00+00,RI,NE,1904107,National Memorials,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2215978,Roger Williams,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,389eab48-dabb-4ba2-807e-7cd2327c4044,38,1.9916342353099e-06,0.00702281805431239
59,NEBE,Lands - http://landsnet.nps.gov/tractsnet/documents/NEBE/Metadata/nebe_metadata.xml,New Bedford Whaling National Historical Park,2011/07/15 00:00:00+00,MA,NE,2733436,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2175722,New Bedford Whaling,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,aa5a87fb-c167-4c94-abf0-e4e054a9bc57,40,1.36252326683461e-05,0.0179057196276071
60,WEFA,Lands - http://landsnet.nps.gov/tractsnet/documents/WEFA/Metadata/wefa_metadata.xml,Weir Farm National Historical Park,2015/08/27 00:00:00+00,CT,NE,1888972,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224530,Weir Farm,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,9757e910-852e-4545-ab3a-c72b6a03ec61,42,2.98675613521482e-05,0.0445537094366383
61,MABI,Lands - http://landsnet.nps.gov/tractsnet/documents/MABI/Metadata/mabi_metadata.xml,Marsh-Billings-Rockefeller National Historical Park,2011/09/21 00:00:00+00,VT,NE,1888942,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196723,Marsh - Billings - Rockefeller,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,5d6da568-5d62-4053-9144-b9085dfda4ea,43,0.000291370328795892,0.131633210111297
62,WORI,Lands - http://landsnet.nps.gov/tractsnet/documents/WORI/Metadata/wori_metadata.xml,Women's Rights National Historical Park,2011/08/19 00:00:00+00,NY,NE,1888975,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2175720,Women's Rights,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,bd1703d4-72bc-49b8-8599-1a25d7e10853,44,3.36059156325064e-06,0.0195013875148576
63,FRLA,Lands - http://landsnet.nps.gov/tractsnet/documents/FRLA/Metadata/frla_metadata.xml,Frederick Law Olmsted National Historic Site,2016/03/01 00:00:00+00,MA,NE,1971618,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2229063,Frederick Law Olmsted,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,fca59ba2-68fd-4a06-9634-0e2373d3d467,46,3.08679977933934e-06,0.0121747537296649
64,KNRI,Lands - http://landsnet.nps.gov/tractsnet/documents/KNRI/Metadata/knri_metadata.xml,Knife River Indian Villages National Historic Site,2012/04/03 00:00:00+00,ND,MW,1888938,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2185777,Knife River Indian Villages,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,31228a1f-704f-45e0-a423-bd9706d5f7cb,47,0.000853874877520866,0.191189966746174
65,BADL,Lands - http://landsnet.nps.gov/tractsnet/documents/BADL/Metadata/badl_metadata.xml,Badlands National Park,2024/03/18 00:00:00+00,SD,MW,1265096,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2224522,Badlands,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,13b712e5-63b6-4c13-a789-cfaf6f41d25a,49,0.109695125850067,4.37154792321481
66,BICA,Lands - http://landsnet.nps.gov/tractsnet/documents/BICA/Metadata/bica_metadata.xml,Bighorn Canyon National Recreation Area,2024/09/06 00:00:00+00,MT,IM,767934,National Recreation Areas,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2182227,Bighorn Canyon,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,837d6b79-07ff-4647-865f-e55403476bb3,50,0.0554543843632018,3.29411612454412
67,CANY,Lands - http://landsnet.nps.gov/tractsnet/documents/CANY/Metadata/cany_metadata.xml,Canyonlands National Park,2010/04/26 00:00:00+00,UT,IM,1448008,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2165304,Canyonlands,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,8c132960-e288-4606-82ba-199e394501da,51,0.139205935917289,2.80626011791304
68,ARCH,Lands - http://landsnet.nps.gov/tractsnet/documents/ARCH/Metadata/arch_metadata.xml,Arches National Park,2023/03/13 13:42:21+00,UT,IM,1455716,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239940,Arches,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,ccc5dab7-40c3-4f70-84a7-25dfe4c7d291,52,0.032050957602678,1.33977413875478
69,NABR,Lands - http://landsnet.nps.gov/tractsnet/documents/NABR/Metadata/nabr_metadata.xml,Natural Bridges National Monument,2010/07/12 00:00:00+00,UT,IM,1454484,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166445,Natural Bridges,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,7f9d9e68-9565-4676-b542-db3e7bc30c04,53,0.00314224983503664,0.421363095689053
70,BLCA,Lands - http://landsnet.nps.gov/tractsnet/documents/BLCA/Metadata/blca_metadata.xml,Black Canyon of the Gunnison National Park,2023/03/13 13:45:01+00,CO,IM,203271,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047909,Black Canyon of the Gunnison,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,d64cc101-80b5-4b4c-b515-b320c6387b63,54,0.0130646804605021,0.914186988579281
71,COLM,Lands - http://landsnet.nps.gov/tractsnet/documents/COLM/Metadata/colm_metadata.xml,Colorado National Monument,2016/04/01 00:00:00+00,CO,IM,202252,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2203268,Colorado,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,19b9e198-056d-4a94-8485-5e9b5620f271,55,0.00861088141846267,0.655407595303442
72,CURE,Lands - http://landsnet.nps.gov/tractsnet/documents/CURE/Metadata/cure_metadata.xml,Curecanti National Recreation Area,2017/05/25 00:00:00+00,CO,IM,196412,National Recreation Areas,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2210701,Curecanti,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,62e3557e-f291-4cbf-9e8c-d047be033e42,56,0.017278827118389,2.68351933319909
73,LIBI,Lands - http://landsnet.nps.gov/tractsnet/documents/LIBI/Metadata/libi_metadata.xml,Little Bighorn Battlefield National Monument,2005/02/23 00:00:00+00,MT,IM,806297,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048009,Little Bighorn Battlefield,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,1b942615-87a2-45e3-8bb4-09cf135007d6,57,0.000363749212283437,0.148933726229771
74,DETO,Lands - http://landsnet.nps.gov/tractsnet/documents/DETO/Metadata/deto_metadata.xml,Devils Tower National Monument,2014/12/08 00:00:00+00,WY,IM,2733421,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2220218,Devils Tower,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,9b84c19b-e7eb-492d-99d8-f9cd4c59aaa9,58,0.000619174524217669,0.115170120308918
75,DINO,Lands - http://landsnet.nps.gov/tractsnet/documents/DINO/Metadata/dino_metadata.xml,Dinosaur National Monument,2024/03/13 00:00:00+00,UT,IM,169567,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223241,Dinosaur,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,e2912391-4856-430f-a458-36ad0eaeb458,59,0.0904631895327839,4.05303091677715
76,FOLA,Lands - http://landsnet.nps.gov/tractsnet/documents/FOLA/Metadata/fola_metadata.xml,Fort Laramie National Historic Site,2018/04/09 00:00:00+00,WY,IM,1597073,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196718,Fort Laramie,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,58a7f26b-30f1-4273-9eee-7c1c10d21197,60,0.000395866104099696,0.127054040408287
77,GLAC,Lands - http://landsnet.nps.gov/tractsnet/documents/GLAC/Metadata/glac_metadata.xml,Glacier National Park,2023/12/04 00:00:00+00,MT,IM,1803454,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2230264,Glacier,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,20dda7e3-2f73-419c-8f46-894cc1102477,61,0.498224135637429,3.84010527668663
78,GLCA,Lands - http://landsnet.nps.gov/tractsnet/documents/GLCA/Metadata/glca_metadata.xml,Glen Canyon National Recreation Area,2022/04/22 00:00:00+00,AZ,IM,23865,National Recreation Areas,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209616,Glen Canyon,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,e3f1c520-3aca-483c-a06b-5518cd421866,62,0.515695046770588,16.7320896664097
79,RABR,Lands - http://landsnet.nps.gov/tractsnet/documents/RABR/Metadata/rabr_metadata.xml,Rainbow Bridge National Monument,2010/03/29 00:00:00+00,UT,IM,23944,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166457,Rainbow Bridge,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,d6a3ea65-70b8-47e3-94e6-cecef7fb3946,63,6.55812859804428e-05,0.0325920427942837
80,GOSP,Lands - http://landsnet.nps.gov/tractsnet/documents/GOSP/Metadata/gosp_metadata.xml,Golden Spike National Historical Park,2011/02/17 00:00:00+00,UT,IM,1428242,National Historical Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2175723,Golden Spike,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,84e55483-b4b6-4ba9-b4d3-abec63aca319,64,0.00116725541192864,0.575163425456443
81,GRTE,Lands - http://landsnet.nps.gov/tractsnet/documents/GRTE/Metadata/grte_metadata.xml,Grand Teton National Park,2025/03/13 00:00:00+00,WY,IM,1597571,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047976,Grand Teton,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,b1cc1b17-f152-4f5d-ac36-1f336410fdcb,65,0.140353103794041,2.68512967866006
82,SAND,Lands - http://landsnet.nps.gov/tractsnet/documents/SAND/Metadata/sand_metadata.xml,Sand Creek Massacre National Historic Site,2012/03/04 00:00:00+00,CO,IM,2127375,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2185781,Sand Creek Massacre,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,6eaf1e6a-2167-40ae-a54f-337a41458295,66,0.00524115351095134,0.329171957338949
83,GRSA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRSA/Metadata/grsa_metadata.xml,Great Sand Dunes National Park,2023/06/16 00:00:00+00,CO,IM,2733443,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194474,Great Sand Dunes,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,e9b71f46-d251-445b-9768-ea5731e6e0ff,67,0.044523722302074,0.992359647203218
84,GRSA,Lands - http://landsnet.nps.gov/tractsnet/documents/GRSA/Metadata/grsa_metadata.xml,Great Sand Dunes National Preserve,2022/02/01 00:00:00+00,CO,IM,2733443,National Preserves,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2194474,Great Sand Dunes,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,99de1ceb-fb4c-4a62-b620-6b24ba1b7f62,68,0.017268116384912,0.847456387342047
85,JODR,Lands - http://landsnet.nps.gov/tractsnet/documents/JODR/Metadata/jodr_metadata.xml,"John D. Rockefeller, Jr., Memorial Parkway",2008/04/14 00:00:00+00,WY,IM,1604577,Parkways,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048169,John D Rockefeller Jr,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,3cef775c-adcf-4f31-91ca-7688179b2558,69,0.0107427579796422,0.466423551662707
86,FOBU,Lands - http://landsnet.nps.gov/tractsnet/documents/FOBU/Metadata/fobu_metadata.xml,Fossil Butte National Monument,2007/02/22 00:00:00+00,WY,IM,1605065,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047959,Fossil Butte,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,0a24694e-7fd1-4e8b-8352-635f7771da21,70,0.00364966899132924,0.348860910938983
87,MEVE,Lands - http://landsnet.nps.gov/tractsnet/documents/MEVE/Metadata/meve_metadata.xml,Mesa Verde National Park,2021/03/08 00:00:00+00,CO,IM,179042,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048549,Mesa Verde,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,70653168-62fe-45ad-a25c-1d214733d8b3,71,0.0220629455668586,0.819376015534025
88,HOVE,Lands - http://landsnet.nps.gov/tractsnet/documents/HOVE/Metadata/hove_metadata.xml,Hovenweep National Monument,2023/09/14 17:11:58+00,CO,IM,202599,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047986,Hovenweep,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,ec69748b-3092-4ab9-9d45-e15f603ecb4a,72,0.000333092247956301,0.173198995783855
89,YUHO,Lands - http://landsnet.nps.gov/tractsnet/documents/YUHO/Metadata/yuho_metadata.xml,Yucca House National Monument,2024/09/06 00:00:00+00,CO,IM,202628,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048070,Yucca House,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,d4fe8e9d-2909-4b76-9f78-7339e38617cc,73,8.06690209174121e-05,0.0435820664068762
90,MORU,Lands - http://landsnet.nps.gov/tractsnet/documents/MORU/Metadata/moru_metadata.xml,Mount Rushmore National Memorial,2010/12/13 00:00:00+00,SD,MW,1262098,National Memorials,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2167739,Mount Rushmore,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,018b5b4d-a8b6-4b32-bdfc-1c1975aae9b0,75,0.00057720116501514,0.133397596264678
91,ROMO,Lands - http://landsnet.nps.gov/tractsnet/documents/ROMO/Metadata/romo_metadata.xml,Rocky Mountain National Park,2023/06/16 15:11:51+00,CO,IM,204948,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2209626,Rocky Mountain,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,c0fdacd3-507f-46bc-bb25-b14a84bf19d4,76,0.114573207751164,2.35610202265606
92,BEOL,Lands - http://landsnet.nps.gov/tractsnet/documents/BEOL/Metadata/beol_metadata.xml,Bent's Old Fort National Historic Site,2025/06/16 13:24:17+00,CO,IM,2559483,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2166446,Bent's Old Fort,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,ba633987-d248-4e11-ac15-2145a58b9406,77,0.000344506027204261,0.0790044296221091
93,BRCA,Lands - http://landsnet.nps.gov/tractsnet/documents/BRCA/Metadata/brca_metadata.xml,Bryce Canyon National Park,2008/03/27 00:00:00+00,UT,IM,1450197,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047913,Bryce Canyon,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,d347236c-25a8-4211-93ce-f5e96478301a,79,0.0148557404622807,1.00655184695769
94,CARE,Lands - http://landsnet.nps.gov/tractsnet/documents/CARE/Metadata/care_metadata.xml,Capitol Reef National Park,2022/04/22 00:00:00+00,UT,IM,1434866,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2192759,Capitol Reef,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,a833832a-9849-4a73-9ebf-d0e7cb28a9ec,80,0.101858475354675,3.14467837993925
95,CEBR,Lands - http://landsnet.nps.gov/tractsnet/documents/CEBR/Metadata/cebr_metadata.xml,Cedar Breaks National Monument,2018/05/04 00:00:00+00,UT,IM,1439558,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1047930,Cedar Breaks,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,949640c7-288e-4c1a-9a8d-75cfa6497fb9,81,0.00253016050783117,0.215215481696474
96,PISP,Lands - http://landsnet.nps.gov/tractsnet/documents/PISP/Metadata/pisp_metadata.xml,Pipe Spring National Monument,2006/12/07 00:00:00+00,AZ,IM,9526,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048036,Pipe Spring,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,41205894-33f9-48b6-9524-07687eac43ba,82,1.63279150910967e-05,0.0162577010314229
97,ZION,Lands - http://landsnet.nps.gov/tractsnet/documents/ZION/Metadata/zion_metadata.xml,Zion National Park,2017/06/22 00:00:00+00,UT,IM,1455157,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2181118,Zion,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,8ef03ba6-77f4-4240-8db4-7a240aa023f1,83,0.0611585061565165,1.63844556351128
98,THRO,Lands - http://landsnet.nps.gov/tractsnet/documents/THRO/Metadata/thro_metadata.xml,Theodore Roosevelt National Park,2017/04/27 00:00:00+00,ND,MW,1033824,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2196728,Theodore Roosevelt,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,22ced2cb-0a07-4a6f-9944-89a3015cc3ad,84,0.0338349242451841,1.46092477989295
99,FOUS,Lands - http://landsnet.nps.gov/tractsnet/documents/FOUS/Metadata/fous_metadata.xml,Fort Union Trading Post National Historic Site,2018/07/24 00:00:00+00,ND,MW,771520,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225692,Fort Union Trading Post,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,0a0bff2b-38dd-4d2e-8b28-bf5a0aeb53ca,85,0.000216340833048889,0.193915125699299
100,TICA,Lands - http://landsnet.nps.gov/tractsnet/documents/TICA/Metadata/tica_metadata.xml,Timpanogos Cave National Monument,2005/04/14 00:00:00+00,UT,IM,1446610,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239937,Timpanogos Cave,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,0148f2db-8657-46fd-914d-56c80e83d0e1,86,0.000107331953586254,0.0418161826044638
101,WICA,Lands - http://landsnet.nps.gov/tractsnet/documents/WICA/Metadata/wica_metadata.xml,Wind Cave National Park,2025/06/12 09:05:15+00,SD,MW,1263056,National Parks,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2239942,Wind Cave,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,e7195007-7094-46e6-bec7-3e79f32bcca1,87,0.0153000075206364,0.703809500084409
102,JECA,Lands - http://landsnet.nps.gov/tractsnet/documents/JECA/Metadata/jeca_metadata.xml,Jewel Cave National Monument,2010/07/22 00:00:00+00,SD,MW,1261888,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2165329,Jewel Cave,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,d00aa60b-6c49-42e5-b4a1-d09ca7f13b33,88,0.000575718113395851,0.106930671439909
103,BIHO,Lands - http://landsnet.nps.gov/tractsnet/documents/BIHO/Metadata/biho_metadata.xml,Big Hole National Battlefield,2015/11/06 00:00:00+00,MT,PW,779820,National Battlefields,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2225687,Big Hole,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,a3a8055a-fa83-467c-8318-2d0f2fc1a6ea,90,0.000456512560504052,0.0966789489819233
104,GRKO,Lands - http://landsnet.nps.gov/tractsnet/documents/GRKO/Metadata/grko_metadata.xml,Grant-Kohrs Ranch National Historic Site,2017/11/30 00:00:00+00,MT,IM,806847,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2220223,Grant-Kohrs Ranch,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,82a54649-3a86-4122-9595-a80138bf4710,91,0.000746082092064171,0.147211431575031
105,NACA,Lands - http://landsnet.nps.gov/tractsnet/documents/NACA/Metadata/naca_metadata.xml,National Capital Parks,2025/06/16 00:00:00+00,DC,NC,2738287,Other Designations,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2223249,National Capital Parks,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,96ad6369-9b31-4c73-b6ce-a59bb20098b6,92,0.00308620133864679,5.49681841937544
106,CLBA,Lands - http://landsnet.nps.gov/tractsnet/documents/CLBA/Metadata/clba_metadata.xml,Clara Barton National Historic Site,2008/11/17 00:00:00+00,MD,NC,2733426,National Historic Sites,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048149,Clara Barton,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,f935e270-b432-42ba-9f61-790ed5359e85,93,3.50208620147896e-06,0.00790335995194644
107,BEPA,Lands - http://landsnet.nps.gov/tractsnet/documents/BEPA/Metadata/bepa_metadata.xml,Belmont-Paul Women's Equality National Monument,2016/09/13 00:00:00+00,DC,NC,2781517,National Monuments,Lands,https://irma.nps.gov/DataStore/Reference/Profile/2235426,Belmont-Paul Women's Equality,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,46cc06bf-7a36-43d1-a494-337dfd6e9c59,94,1.4486590771412e-07,0.00152516641302998
108,FOWA,Lands - http://landsnet.nps.gov/tractsnet/documents/FOWA/Metadata/fowa_metadata.xml,Fort Washington Park,2023/03/14 16:28:58+00,MD,NC,597426,Other Designations,Lands,https://irma.nps.gov/DataStore/Reference/Profile/1048158,Fort Washington,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2025/01/14 11:11:11+00,NPS_WASO_LANDS,2a057810-b6a1-4603-9464-9dc3cc8e6d1e,95,0.000144948421393565,0.0560728888887453
